,trial,N,cm_count,rounds_played,adoption_established,adoption_alternative,adoption_other
590,5,1000,241,590,0.0,1.0,0.0
591,5,1000,241,591,0.0,1.0,0.0
592,5,1000,241,592,0.0,1.0,0.0
593,5,1000,241,593,0.0,1.0,0.0
594,5,1000,241,594,0.0,1.0,0.0
595,5,1000,241,595,0.0,1.0,0.0
596,5,1000,241,596,0.0,1.0,0.0
597,5,1000,241,597,0.0,1.0,0.0
598,5,1000,241,598,0.0,1.0,0.0
599,5,1000,241,599,0.0,1.0,0.0
600,5,1000,241,600,0.0,1.0,0.0
601,5,1000,241,601,0.0,1.0,0.0
602,5,1000,241,602,0.0,1.0,0.0
603,5,1000,241,603,0.0,1.0,0.0
604,5,1000,241,604,0.0,1.0,0.0
605,5,1000,241,605,0.0,1.0,0.0
606,5,1000,241,606,0.0,1.0,0.0
607,5,1000,241,607,0.0,1.0,0.0
608,5,1000,241,608,0.0,1.0,0.0
609,5,1000,241,609,0.0,1.0,0.0
610,5,1000,241,610,0.0,1.0,0.0
611,5,1000,241,611,0.0,1.0,0.0
612,5,1000,241,612,0.0,1.0,0.0
613,5,1000,241,613,0.0,1.0,0.0
614,5,1000,241,614,0.0,1.0,0.0
615,5,1000,241,615,0.0,1.0,0.0
616,5,1000,241,616,0.0,1.0,0.0
617,5,1000,241,617,0.0,1.0,0.0
618,5,1000,241,618,0.0,1.0,0.0
619,5,1000,241,619,0.0,1.0,0.0
620,5,1000,241,620,0.0,1.0,0.0
621,5,1000,241,621,0.0,1.0,0.0
622,5,1000,241,622,0.0,1.0,0.0
623,5,1000,241,623,0.0,1.0,0.0
624,5,1000,241,624,0.0,1.0,0.0
625,5,1000,241,625,0.0,1.0,0.0
626,5,1000,241,626,0.0,1.0,0.0
627,5,1000,241,627,0.0,1.0,0.0
628,5,1000,241,628,0.0,1.0,0.0
629,5,1000,241,629,0.0,1.0,0.0
630,5,1000,241,630,0.0,1.0,0.0
631,5,1000,241,631,0.0,1.0,0.0
632,5,1000,241,632,0.0,1.0,0.0
633,5,1000,241,633,0.0,1.0,0.0
634,5,1000,241,634,0.0,1.0,0.0
635,5,1000,241,635,0.0,1.0,0.0
636,5,1000,241,636,0.0,1.0,0.0
637,5,1000,241,637,0.0,1.0,0.0
638,5,1000,241,638,0.0,1.0,0.0
639,5,1000,241,639,0.0,1.0,0.0
640,5,1000,241,640,0.0,1.0,0.0
641,5,1000,241,641,0.0,1.0,0.0
642,5,1000,241,642,0.0,1.0,0.0
643,5,1000,241,643,0.0,1.0,0.0
644,5,1000,241,644,0.0,1.0,0.0
645,5,1000,241,645,0.0,1.0,0.0
646,5,1000,241,646,0.0,1.0,0.0
647,5,1000,241,647,0.0,1.0,0.0
648,5,1000,241,648,0.0,1.0,0.0
649,5,1000,241,649,0.0,1.0,0.0
650,5,1000,241,650,0.0,1.0,0.0
651,5,1000,241,651,0.0,1.0,0.0
652,5,1000,241,652,0.0,1.0,0.0
653,5,1000,241,653,0.0,1.0,0.0
654,5,1000,241,654,0.0,1.0,0.0
655,5,1000,241,655,0.0,1.0,0.0
656,5,1000,241,656,0.0,1.0,0.0
657,5,1000,241,657,0.0,1.0,0.0
658,5,1000,241,658,0.0,1.0,0.0
659,5,1000,241,659,0.0,1.0,0.0
660,5,1000,241,660,0.0,1.0,0.0
661,5,1000,241,661,0.0,1.0,0.0
662,5,1000,241,662,0.0,1.0,0.0
663,5,1000,241,663,0.0,1.0,0.0
664,5,1000,241,664,0.0,1.0,0.0
665,5,1000,241,665,0.0,1.0,0.0
666,5,1000,241,666,0.0,1.0,0.0
667,5,1000,241,667,0.0,1.0,0.0
668,5,1000,241,668,0.0,1.0,0.0
669,5,1000,241,669,0.0,1.0,0.0
670,5,1000,241,670,0.0,1.0,0.0
671,5,1000,241,671,0.0,1.0,0.0
672,5,1000,241,672,0.0,1.0,0.0
673,5,1000,241,673,0.0,1.0,0.0
674,5,1000,241,674,0.0,1.0,0.0
675,5,1000,241,675,0.0,1.0,0.0
676,5,1000,241,676,0.0,1.0,0.0
677,5,1000,241,677,0.0,1.0,0.0
678,5,1000,241,678,0.0,1.0,0.0
679,5,1000,241,679,0.0,1.0,0.0
680,5,1000,241,680,0.0,1.0,0.0
681,5,1000,241,681,0.0,1.0,0.0
682,5,1000,241,682,0.0,1.0,0.0
683,5,1000,241,683,0.0,1.0,0.0
684,5,1000,241,684,0.0,1.0,0.0
685,5,1000,241,685,0.0,1.0,0.0
686,5,1000,241,686,0.0,1.0,0.0
687,5,1000,241,687,0.0,1.0,0.0
688,5,1000,241,688,0.0,1.0,0.0
689,5,1000,241,689,0.0,1.0,0.0
690,5,1000,241,690,0.0,1.0,0.0
691,5,1000,241,691,0.0,1.0,0.0
692,5,1000,241,692,0.0,1.0,0.0
693,5,1000,241,693,0.0,1.0,0.0
694,5,1000,241,694,0.0,1.0,0.0
695,5,1000,241,695,0.0,1.0,0.0
696,5,1000,241,696,0.0,1.0,0.0
697,5,1000,241,697,0.0,1.0,0.0
698,5,1000,241,698,0.0,1.0,0.0
699,5,1000,241,699,0.0,1.0,0.0
700,5,1000,241,700,0.0,1.0,0.0
701,5,1000,241,701,0.0,1.0,0.0
702,5,1000,241,702,0.0,1.0,0.0
703,5,1000,241,703,0.0,1.0,0.0
704,5,1000,241,704,0.0,1.0,0.0
705,5,1000,241,705,0.0,1.0,0.0
706,5,1000,241,706,0.0,1.0,0.0
707,5,1000,241,707,0.0,1.0,0.0
708,5,1000,241,708,0.0,1.0,0.0
709,5,1000,241,709,0.0,1.0,0.0
710,5,1000,241,710,0.0,1.0,0.0
711,5,1000,241,711,0.0,1.0,0.0
712,5,1000,241,712,0.0,1.0,0.0
713,5,1000,241,713,0.0,1.0,0.0
714,5,1000,241,714,0.0,1.0,0.0
715,5,1000,241,715,0.0,1.0,0.0
716,5,1000,241,716,0.0,1.0,0.0
717,5,1000,241,717,0.0,1.0,0.0
718,5,1000,241,718,0.0,1.0,0.0
719,5,1000,241,719,0.0,1.0,0.0
720,5,1000,241,720,0.0,1.0,0.0
721,5,1000,241,721,0.0,1.0,0.0
722,5,1000,241,722,0.0,1.0,0.0
723,5,1000,241,723,0.0,1.0,0.0
724,5,1000,241,724,0.0,1.0,0.0
725,5,1000,241,725,0.0,1.0,0.0
726,5,1000,241,726,0.0,1.0,0.0
727,5,1000,241,727,0.0,1.0,0.0
728,5,1000,241,728,0.0,1.0,0.0
729,5,1000,241,729,0.0,1.0,0.0
730,5,1000,241,730,0.0,1.0,0.0
731,5,1000,241,731,0.0,1.0,0.0
732,5,1000,241,732,0.0,1.0,0.0
733,5,1000,241,733,0.0,1.0,0.0
734,5,1000,241,734,0.0,1.0,0.0
735,5,1000,241,735,0.0,1.0,0.0
736,5,1000,241,736,0.0,1.0,0.0
737,5,1000,241,737,0.0,1.0,0.0
738,5,1000,241,738,0.0,1.0,0.0
739,5,1000,241,739,0.0,1.0,0.0
740,5,1000,241,740,0.0,1.0,0.0
741,5,1000,241,741,0.0,1.0,0.0
742,5,1000,241,742,0.0,1.0,0.0
743,5,1000,241,743,0.0,1.0,0.0
744,5,1000,241,744,0.0,1.0,0.0
745,5,1000,241,745,0.0,1.0,0.0
746,5,1000,241,746,0.0,1.0,0.0
747,5,1000,241,747,0.0,1.0,0.0
748,5,1000,241,748,0.0,1.0,0.0
749,5,1000,241,749,0.0,1.0,0.0
750,5,1000,241,750,0.0,1.0,0.0
751,5,1000,241,751,0.0,1.0,0.0
752,5,1000,241,752,0.0,1.0,0.0
753,5,1000,241,753,0.0,1.0,0.0
754,5,1000,241,754,0.0,1.0,0.0
755,5,1000,241,755,0.0,1.0,0.0
756,5,1000,241,756,0.0,1.0,0.0
757,5,1000,241,757,0.0,1.0,0.0
758,5,1000,241,758,0.0,1.0,0.0
759,5,1000,241,759,0.0,1.0,0.0
760,5,1000,241,760,0.0,1.0,0.0
761,5,1000,241,761,0.0,1.0,0.0
762,5,1000,241,762,0.0,1.0,0.0
763,5,1000,241,763,0.0,1.0,0.0
764,5,1000,241,764,0.0,1.0,0.0
765,5,1000,241,765,0.0,1.0,0.0
766,5,1000,241,766,0.0,1.0,0.0
767,5,1000,241,767,0.0,1.0,0.0
768,5,1000,241,768,0.0,1.0,0.0
769,5,1000,241,769,0.0,1.0,0.0
770,5,1000,241,770,0.0,1.0,0.0
771,5,1000,241,771,0.0,1.0,0.0
772,5,1000,241,772,0.0,1.0,0.0
773,5,1000,241,773,0.0,1.0,0.0
774,5,1000,241,774,0.0,1.0,0.0
775,5,1000,241,775,0.0,1.0,0.0
776,5,1000,241,776,0.0,1.0,0.0
777,5,1000,241,777,0.0,1.0,0.0
778,5,1000,241,778,0.0,1.0,0.0
779,5,1000,241,779,0.0,1.0,0.0
780,5,1000,241,780,0.0,1.0,0.0
781,5,1000,241,781,0.0,1.0,0.0
782,5,1000,241,782,0.0,1.0,0.0
783,5,1000,241,783,0.0,1.0,0.0
784,5,1000,241,784,0.0,1.0,0.0
785,5,1000,241,785,0.0,1.0,0.0
786,5,1000,241,786,0.0,1.0,0.0
787,5,1000,241,787,0.0,1.0,0.0
788,5,1000,241,788,0.0,1.0,0.0
789,5,1000,241,789,0.0,1.0,0.0
790,5,1000,241,790,0.0,1.0,0.0
791,5,1000,241,791,0.0,1.0,0.0
792,5,1000,241,792,0.0,1.0,0.0
793,5,1000,241,793,0.0,1.0,0.0
794,5,1000,241,794,0.0,1.0,0.0
795,5,1000,241,795,0.0,1.0,0.0
796,5,1000,241,796,0.0,1.0,0.0
797,5,1000,241,797,0.0,1.0,0.0
798,5,1000,241,798,0.0,1.0,0.0
799,5,1000,241,799,0.0,1.0,0.0
800,5,1000,241,800,0.0,1.0,0.0
801,5,1000,241,801,0.0,1.0,0.0
802,5,1000,241,802,0.0,1.0,0.0
803,5,1000,241,803,0.0,1.0,0.0
804,5,1000,241,804,0.0,1.0,0.0
805,5,1000,241,805,0.0,1.0,0.0
806,5,1000,241,806,0.0,1.0,0.0
807,5,1000,241,807,0.0,1.0,0.0
808,5,1000,241,808,0.0,1.0,0.0
809,5,1000,241,809,0.0,1.0,0.0
810,5,1000,241,810,0.0,1.0,0.0
811,5,1000,241,811,0.0,1.0,0.0
812,5,1000,241,812,0.0,1.0,0.0
813,5,1000,241,813,0.0,1.0,0.0
814,5,1000,241,814,0.0,1.0,0.0
815,5,1000,241,815,0.0,1.0,0.0
816,5,1000,241,816,0.0,1.0,0.0
817,5,1000,241,817,0.0,1.0,0.0
818,5,1000,241,818,0.0,1.0,0.0
819,5,1000,241,819,0.0,1.0,0.0
820,5,1000,241,820,0.0,1.0,0.0
821,5,1000,241,821,0.0,1.0,0.0
822,5,1000,241,822,0.0,1.0,0.0
823,5,1000,241,823,0.0,1.0,0.0
824,5,1000,241,824,0.0,1.0,0.0
825,5,1000,241,825,0.0,1.0,0.0
826,5,1000,241,826,0.0,1.0,0.0
827,5,1000,241,827,0.0,1.0,0.0
828,5,1000,241,828,0.0,1.0,0.0
829,5,1000,241,829,0.0,1.0,0.0
830,5,1000,241,830,0.0,1.0,0.0
831,5,1000,241,831,0.0,1.0,0.0
832,5,1000,241,832,0.0,1.0,0.0
833,5,1000,241,833,0.0,1.0,0.0
834,5,1000,241,834,0.0,1.0,0.0
835,5,1000,241,835,0.0,1.0,0.0
836,5,1000,241,836,0.0,1.0,0.0
837,5,1000,241,837,0.0,1.0,0.0
838,5,1000,241,838,0.0,1.0,0.0
839,5,1000,241,839,0.0,1.0,0.0
840,5,1000,241,840,0.0,1.0,0.0
841,5,1000,241,841,0.0,1.0,0.0
842,5,1000,241,842,0.0,1.0,0.0
843,5,1000,241,843,0.0,1.0,0.0
844,5,1000,241,844,0.0,1.0,0.0
845,5,1000,241,845,0.0,1.0,0.0
846,5,1000,241,846,0.0,1.0,0.0
847,5,1000,241,847,0.0,1.0,0.0
848,5,1000,241,848,0.0,1.0,0.0
849,5,1000,241,849,0.0,1.0,0.0
850,5,1000,241,850,0.0,1.0,0.0
851,5,1000,241,851,0.0,1.0,0.0
852,5,1000,241,852,0.0,1.0,0.0
853,5,1000,241,853,0.0,1.0,0.0
854,5,1000,241,854,0.0,1.0,0.0
855,5,1000,241,855,0.0,1.0,0.0
856,5,1000,241,856,0.0,1.0,0.0
857,5,1000,241,857,0.0,1.0,0.0
858,5,1000,241,858,0.0,1.0,0.0
859,5,1000,241,859,0.0,1.0,0.0
860,5,1000,241,860,0.0,1.0,0.0
861,5,1000,241,861,0.0,1.0,0.0
862,5,1000,241,862,0.0,1.0,0.0
863,5,1000,241,863,0.0,1.0,0.0
864,5,1000,241,864,0.0,1.0,0.0
865,5,1000,241,865,0.0,1.0,0.0
866,5,1000,241,866,0.0,1.0,0.0
867,5,1000,241,867,0.0,1.0,0.0
868,5,1000,241,868,0.0,1.0,0.0
869,5,1000,241,869,0.0,1.0,0.0
870,5,1000,241,870,0.0,1.0,0.0
871,5,1000,241,871,0.0,1.0,0.0
872,5,1000,241,872,0.0,1.0,0.0
873,5,1000,241,873,0.0,1.0,0.0
874,5,1000,241,874,0.0,1.0,0.0
875,5,1000,241,875,0.0,1.0,0.0
876,5,1000,241,876,0.0,1.0,0.0
877,5,1000,241,877,0.0,1.0,0.0
878,5,1000,241,878,0.0,1.0,0.0
879,5,1000,241,879,0.0,1.0,0.0
880,5,1000,241,880,0.0,1.0,0.0
881,5,1000,241,881,0.0,1.0,0.0
882,5,1000,241,882,0.0,1.0,0.0
883,5,1000,241,883,0.0,1.0,0.0
884,5,1000,241,884,0.0,1.0,0.0
885,5,1000,241,885,0.0,1.0,0.0
886,5,1000,241,886,0.0,1.0,0.0
887,5,1000,241,887,0.0,1.0,0.0
888,5,1000,241,888,0.0,1.0,0.0
889,5,1000,241,889,0.0,1.0,0.0
890,5,1000,241,890,0.0,1.0,0.0
891,5,1000,241,891,0.0,1.0,0.0
892,5,1000,241,892,0.0,1.0,0.0
893,5,1000,241,893,0.0,1.0,0.0
894,5,1000,241,894,0.0,1.0,0.0
895,5,1000,241,895,0.0,1.0,0.0
896,5,1000,241,896,0.0,1.0,0.0
897,5,1000,241,897,0.0,1.0,0.0
898,5,1000,241,898,0.0,1.0,0.0
899,5,1000,241,899,0.0,1.0,0.0
900,5,1000,241,900,0.0,1.0,0.0
901,5,1000,241,901,0.0,1.0,0.0
902,5,1000,241,902,0.0,1.0,0.0
903,5,1000,241,903,0.0,1.0,0.0
904,5,1000,241,904,0.0,1.0,0.0
905,5,1000,241,905,0.0,1.0,0.0
906,5,1000,241,906,0.0,1.0,0.0
907,5,1000,241,907,0.0,1.0,0.0
908,5,1000,241,908,0.0,1.0,0.0
909,5,1000,241,909,0.0,1.0,0.0
910,5,1000,241,910,0.0,1.0,0.0
911,5,1000,241,911,0.0,1.0,0.0
912,5,1000,241,912,0.0,1.0,0.0
913,5,1000,241,913,0.0,1.0,0.0
914,5,1000,241,914,0.0,1.0,0.0
915,5,1000,241,915,0.0,1.0,0.0
916,5,1000,241,916,0.0,1.0,0.0
917,5,1000,241,917,0.0,1.0,0.0
918,5,1000,241,918,0.0,1.0,0.0
919,5,1000,241,919,0.0,1.0,0.0
920,5,1000,241,920,0.0,1.0,0.0
921,5,1000,241,921,0.0,1.0,0.0
922,5,1000,241,922,0.0,1.0,0.0
923,5,1000,241,923,0.0,1.0,0.0
924,5,1000,241,924,0.0,1.0,0.0
925,5,1000,241,925,0.0,1.0,0.0
926,5,1000,241,926,0.0,1.0,0.0
927,5,1000,241,927,0.0,1.0,0.0
928,5,1000,241,928,0.0,1.0,0.0
929,5,1000,241,929,0.0,1.0,0.0
930,5,1000,241,930,0.0,1.0,0.0
931,5,1000,241,931,0.0,1.0,0.0
932,5,1000,241,932,0.0,1.0,0.0
933,5,1000,241,933,0.0,1.0,0.0
934,5,1000,241,934,0.0,1.0,0.0
935,5,1000,241,935,0.0,1.0,0.0
936,5,1000,241,936,0.0,1.0,0.0
937,5,1000,241,937,0.0,1.0,0.0
938,5,1000,241,938,0.0,1.0,0.0
939,5,1000,241,939,0.0,1.0,0.0
940,5,1000,241,940,0.0,1.0,0.0
941,5,1000,241,941,0.0,1.0,0.0
942,5,1000,241,942,0.0,1.0,0.0
943,5,1000,241,943,0.0,1.0,0.0
944,5,1000,241,944,0.0,1.0,0.0
945,5,1000,241,945,0.0,1.0,0.0
946,5,1000,241,946,0.0,1.0,0.0
947,5,1000,241,947,0.0,1.0,0.0
948,5,1000,241,948,0.0,1.0,0.0
949,5,1000,241,949,0.0,1.0,0.0
950,5,1000,241,950,0.0,1.0,0.0
951,5,1000,241,951,0.0,1.0,0.0
952,5,1000,241,952,0.0,1.0,0.0
953,5,1000,241,953,0.0,1.0,0.0
954,5,1000,241,954,0.0,1.0,0.0
955,5,1000,241,955,0.0,1.0,0.0
956,5,1000,241,956,0.0,1.0,0.0
957,5,1000,241,957,0.0,1.0,0.0
958,5,1000,241,958,0.0,1.0,0.0
959,5,1000,241,959,0.0,1.0,0.0
960,5,1000,241,960,0.0,1.0,0.0
961,5,1000,241,961,0.0,1.0,0.0
962,5,1000,241,962,0.0,1.0,0.0
963,5,1000,241,963,0.0,1.0,0.0
964,5,1000,241,964,0.0,1.0,0.0
965,5,1000,241,965,0.0,1.0,0.0
966,5,1000,241,966,0.0,1.0,0.0
967,5,1000,241,967,0.0,1.0,0.0
968,5,1000,241,968,0.0,1.0,0.0
969,5,1000,241,969,0.0,1.0,0.0
970,5,1000,241,970,0.0,1.0,0.0
971,5,1000,241,971,0.0,1.0,0.0
972,5,1000,241,972,0.0,1.0,0.0
973,5,1000,241,973,0.0,1.0,0.0
974,5,1000,241,974,0.0,1.0,0.0
975,5,1000,241,975,0.0,1.0,0.0
976,5,1000,241,976,0.0,1.0,0.0
977,5,1000,241,977,0.0,1.0,0.0
978,5,1000,241,978,0.0,1.0,0.0
979,5,1000,241,979,0.0,1.0,0.0
980,5,1000,241,980,0.0,1.0,0.0
981,5,1000,241,981,0.0,1.0,0.0
982,5,1000,241,982,0.0,1.0,0.0
983,5,1000,241,983,0.0,1.0,0.0
984,5,1000,241,984,0.0,1.0,0.0
985,5,1000,241,985,0.0,1.0,0.0
986,5,1000,241,986,0.0,1.0,0.0
987,5,1000,241,987,0.0,1.0,0.0
988,5,1000,241,988,0.0,1.0,0.0
989,5,1000,241,989,0.0,1.0,0.0
990,5,1000,241,990,0.0,1.0,0.0
991,5,1000,241,991,0.0,1.0,0.0
992,5,1000,241,992,0.0,1.0,0.0
993,5,1000,241,993,0.0,1.0,0.0
994,5,1000,241,994,0.0,1.0,0.0
995,5,1000,241,995,0.0,1.0,0.0
996,5,1000,241,996,0.0,1.0,0.0
997,5,1000,241,997,0.0,1.0,0.0
998,5,1000,241,998,0.0,1.0,0.0
999,5,1000,241,999,0.0,1.0,0.0
1000,5,1000,241,1000,0.0,1.0,0.0
